9.7827,10.0727,10.4227,10.7799,11.1261,11.5023,11.9359,12.4071,12.8588,13.3661,13.9851,14.6405,15.3490,16.1165,16.9874,18.0293,19.0893,20.2582,21.7004,23.3884,25.3142,27.5766,30.3571,33.8088,37.9486,43.4518,51.3491,61.0682,75.7167,103.4568,169.7383,538.1599,627.9964,287.6094,172.5467,129.7625,83.5163,65.9708,50.5780,41.2699,35.9164,31.6568,28.3847,25.6757,23.5557,21.7184,20.0145,18.6193,17.5048,16.4484,15.5015,14.6671,13.9034,13.1847,12.5683,11.9986,11.4691,10.9693,10.4997,10.1086,9.7215,9.3746,9.0607,8.7204,7.4532,7.6771,7.9190,8.2277,8.5090,8.7642,9.0940,9.5030,9.9468,10.3709,10.8394,11.3759,11.9674,12.5948,13.3013,14.1205,14.9679,15.9440,17.1296,18.4571,20.0453,21.9083,24.1575,27.1270,30.5748,34.1868,40.3387,48.4518,62.2401,83.9072,143.4100,400.8533,494.8039,270.1044,123.9711,71.2530,41.9476,33.9005,35.5710,30.5231,27.5256,24.6572,22.4807,20.3482,18.7392,17.3729,16.0807,15.0190,14.2010,13.4432,12.7285,12.0497,11.4575,10.9259,10.4440,9.9992,9.5639,9.1504,8.7808,8.4799,8.2815,8.0034,7.6257,7.4496,8.0365,8.2887,8.7559,9.0433,9.3550,9.7209,10.1091,10.5218,10.9449,11.4326,11.9819,12.5511,13.2021,13.9601,14.7656,15.6591,16.6541,17.7056,19.0273,20.5243,22.2081,24.3877,26.8496,29.9266,33.7047,38.7279,45.2423,58.2026,72.7957,98.1337,169.9644,458.5716,539.4985,268.7677,134.4387,95.5023,71.9865,66.3300,54.5630,41.2813,36.2792,31.5148,27.7234,25.4952,23.4268,21.5632,19.9961,18.6512,17.4806,16.4967,15.5974,14.7974,14.0798,13.4236,12.8481,12.3007,11.8257,11.3755,10.9463,10.5580,10.2045,9.8674,9.5326,9.2850,10.6871,11.0108,11.3727,11.6869,12.0922,12.5471,13.0179,13.5302,14.0454,14.6402,15.3276,16.0599,16.8261,17.6749,18.6545,19.7799,20.9741,22.3026,23.9027,25.7736,27.9598,30.5449,33.6183,37.1877,42.2931,49.0009,56.9795,66.2450,84.7072,112.8370,187.5533,632.4206,771.2346,350.3456,158.3472,113.8989,77.9509,60.7925,49.2779,43.8786,38.5838,34.2303,30.8672,27.9902,25.5661,23.5773,22.0408,20.5692,19.2556,18.0342,16.9869,16.1115,15.2886,14.5503,13.8305,13.2304,12.6754,12.1325,11.6805,11.2234,10.7759,10.4002,10.0755,9.6958,11.9380,12.3027,12.7348,13.1778,13.6200,14.1389,14.6898,15.3147,15.9262,16.6049,17.3816,18.1704,19.0784,20.0737,21.1998,22.5090,23.8603,25.3620,27.1948,29.2718,31.7695,34.7274,38.2177,42.4579,47.7719,55.3166,65.6287,78.6624,95.5262,116.2294,226.8082,781.6373,896.7948,384.9919,195.5296,140.9002,94.6121,76.8466,63.1665,54.0545,47.3876,42.2487,37.9802,34.2244,31.3534,28.8809,26.8127,25.1690,23.6153,22.2242,20.9826,19.8796,18.8703,17.9806,17.1847,16.4679,15.7375,15.0196,14.5288,14.1046,13.5675,13.0166,12.5504,12.1252,13.3839,13.7995,14.2858,14.8205,15.3339,15.9073,16.5588,17.2541,18.0072,18.8310,19.7042,20.6636,21.7296,22.8599,24.1311,25.6213,27.1682,29.0163,31.2621,33.6884,36.4819,39.8308,43.7953,48.7477,54.8502,62.5099,73.4756,88.3761,110.0731,144.1585,222.4867,804.8267,815.4376,330.3626,295.6199,188.4224,128.0615,99.2927,80.4101,68.5684,59.5847,52.3185,47.0918,43.2498,39.7237,36.3136,33.7257,31.5006,29.4585,27.8247,26.3347,24.9909,23.7488,22.6395,21.6537,20.7271,19.8274,19.1194,18.5188,17.8514,17.2338,16.6589,16.0706,15.5664,15.3220,15.7924,16.2810,16.7878,17.3519,17.9949,18.6744,19.3455,20.0893,20.8345,21.7596,22.8009,23.8802,25.0914,26.3832,27.8948,29.5107,31.3714,33.6109,36.1310,38.9370,42.3675,46.5169,51.4794,57.8233,66.0227,76.4664,91.4643,115.2211,154.4351,239.9376,683.3867,787.7413,419.9167,351.5156,272.3968,148.4785,108.8199,84.4609,70.7177,60.7290,52.9987,47.4747,42.8598,38.8742,35.8313,33.1349,30.8634,28.9477,27.0490,25.4804,24.0814,22.7697,21.6095,20.5487,19.6666,18.7770,17.8545,17.1924,16.5569,15.8771,15.3091,14.8121,14.2878,12.5067,12.8529,13.3088,13.7655,14.2429,14.7224,15.2510,15.8704,16.5134,17.2184,17.9682,18.7780,19.6478,20.6203,21.7587,23.0313,24.3832,25.8997,27.7423,29.7724,32.1897,34.9612,38.2021,42.2660,47.3535,53.8130,62.2040,74.0361,91.2475,121.3867,197.4610,551.0124,618.4662,230.9640,139.6005,204.7781,167.2568,106.5248,77.2907,66.4581,56.6397,49.3447,43.5975,38.8797,35.3882,32.6976,29.9009,27.6598,25.9333,24.4243,23.0402,21.6807,20.5295,19.5350,18.5892,17.6911,16.8904,16.2240,15.6084,15.0105,14.4946,13.9193,13.4115,13.0569,5.7627,5.9483,6.2130,6.4468,6.6663,6.9362,7.2390,7.5733,7.8604,8.2168,8.6231,9.0236,9.4973,10.0512,10.6701,11.3573,12.1046,12.8281,13.7982,14.9249,16.1220,17.6892,19.6706,22.0335,24.9099,28.1681,32.9537,36.7223,52.7551,81.3172,133.7799,487.8763,627.2114,302.7160,132.5079,450.4006,444.4040,67.9689,30.0946,25.3071,19.4165,12.7658,13.6801,13.5182,12.9203,12.0351,11.2742,10.9129,10.5503,9.8430,9.2858,8.9648,8.6146,8.2004,7.8397,7.5999,7.3552,7.0542,6.8475,6.7022,6.2799,5.9811,5.7170,5.5512,11.9757,12.3701,12.7560,13.1410,13.5659,14.0405,14.5394,15.0704,15.6120,16.1989,16.9840,17.7854,18.5329,19.4376,20.4384,21.5591,22.7708,24.0520,25.6103,27.4524,29.5355,32.0389,34.9809,38.4493,43.0917,48.7745,57.9355,69.8738,87.7149,113.6987,181.5997,483.6659,546.4446,233.6357,190.6840,318.6006,470.3919,357.5854,116.5208,87.1603,79.1613,61.9144,38.3524,32.3370,30.5725,29.2257,27.6889,26.1454,24.4294,22.7403,21.2330,20.0136,18.9002,17.9383,17.0872,16.2407,15.4268,14.7190,14.1132,13.5927,13.0534,12.5587,12.0954,11.5943,11.6824,11.9933,12.3787,12.7435,13.1868,13.6376,14.0937,14.5946,15.1476,15.8546,16.5327,17.1966,17.9978,18.8378,19.7969,20.9035,22.1040,23.4722,25.0415,26.5876,28.2139,30.8888,35.4586,38.0092,42.8470,51.5704,60.5603,72.8356,79.8456,103.5609,154.2028,551.0886,670.4930,286.9610,141.6691,206.6905,339.8882,264.1423,182.4429,166.4327,85.3966,76.1048,65.1885,48.0915,38.8162,31.9403,31.4190,28.1798,26.7010,24.6681,22.7043,21.3498,20.0099,18.9199,17.9982,17.0857,16.2429,15.5026,14.8791,14.2745,13.6575,13.1542,12.7083,12.1914,7.9927,8.2848,8.5798,8.9068,9.2652,9.6468,10.0295,10.4055,10.8377,11.3021,11.8347,12.4175,12.8485,13.1498,13.2176,13.6556,15.4359,19.0191,21.6446,19.9422,17.4631,17.2176,10.8252,30.9137,97.6250,132.6092,85.2013,63.4330,85.5510,99.5680,184.2123,583.2662,740.3461,428.1448,170.1417,79.9615,161.3313,179.1549,143.1191,104.6721,55.5976,41.6422,34.0636,27.5714,24.2244,24.3347,20.2119,16.6269,15.6929,15.2255,15.4281,14.8472,13.9738,13.3765,12.8271,12.3687,11.9381,11.5093,11.1414,10.8010,10.4223,10.0779,9.7857,9.5317,11.5488,11.8625,12.2448,12.6660,13.1067,13.5941,14.1111,14.6858,15.3952,16.1152,16.7935,17.7010,18.8205,19.7489,21.0578,22.3528,23.6989,24.3521,25.4937,29.8069,39.1096,36.7041,51.8426,80.6128,107.2199,82.3286,33.9199,75.9181,129.0037,94.3813,260.7587,739.7870,761.4869,380.8337,167.0167,101.6404,98.1991,57.4268,45.9827,44.9218,43.1791,43.8593,38.1118,37.1474,29.2124,26.2203,25.1239,22.0652,19.7890,19.5916,18.6924,17.2536,16.3254,15.5145,14.7189,14.0130,13.3000,12.7214,12.2774,11.7693,11.2901,10.8776,10.4476,10.0612,11.8489,12.2751,12.7279,13.2375,13.7760,14.3162,14.9263,15.6384,16.3789,17.1838,18.1864,19.1862,20.6126,21.8043,23.1188,25.8291,27.8968,28.4741,30.7898,39.4809,38.2809,45.4446,108.6971,180.8975,159.1495,73.8709,36.0495,99.6354,83.4899,60.7624,182.5356,583.8355,716.1259,358.7961,167.9063,106.3428,75.6551,65.7361,58.4738,51.8278,43.4678,37.5309,34.4117,31.7394,29.2245,27.2954,25.4242,23.7652,22.5227,21.3062,20.2679,19.2761,18.3093,17.5015,16.7612,16.1259,15.5440,14.8851,14.2905,13.8391,13.3842,12.9870,12.6158,12.2176,9.9675,10.2940,10.6493,11.0507,11.4807,11.9089,12.3840,12.9367,13.5183,14.1180,14.7806,15.4774,16.2215,17.1621,18.2362,19.3460,20.3905,21.8194,24.1845,25.7104,26.7111,28.6845,27.8053,22.0783,28.0038,60.9522,122.9422,134.2232,121.0113,137.5362,204.6877,709.9223,845.1909,378.7670,170.3735,107.5521,84.5227,69.8806,58.7434,50.1705,42.9772,38.4658,34.5471,31.4052,29.0816,27.0296,24.9853,23.2917,21.9327,20.7138,19.6260,18.6226,17.7340,16.9372,16.2269,15.5477,14.8761,14.2901,13.7997,13.3911,12.9344,12.4615,12.0895,11.7166,13.1452,13.5865,14.0148,14.3910,14.8890,15.4606,16.0304,16.6519,17.3549,18.1088,18.8684,19.6987,20.6712,21.7410,22.9266,24.3048,25.8654,27.5326,29.4691,31.9440,34.5120,37.5205,41.7790,47.0614,52.9491,60.9514,68.4196,85.2214,79.6538,162.3107,258.3945,728.2466,880.7496,396.0533,191.2822,126.2580,94.1673,75.0689,62.0353,53.7850,47.0292,41.4439,37.3171,33.8702,31.0179,28.5733,26.4771,24.6613,23.1331,21.7555,20.4440,19.3141,18.3255,17.4117,16.6000,15.8685,15.1699,14.5487,13.9671,13.3576,12.8356,12.3764,11.9474,11.5520,13.5061,13.9361,14.4223,14.9597,15.5417,16.1034,16.7104,17.4116,18.1651,18.9879,19.8932,20.8979,22.0089,23.1457,24.4503,26.0001,27.6535,29.4140,31.5986,34.2114,37.0880,40.5057,44.8005,49.9748,56.4725,64.7917,76.1398,91.6713,107.5242,177.8637,255.2802,729.3570,932.5820,471.4381,216.5364,143.3657,107.8349,87.1494,73.4099,63.3849,55.3798,48.9261,44.2376,40.3762,37.1819,34.4583,32.0678,29.9849,28.0899,26.4679,25.0672,23.7656,22.6200,21.6032,20.5865,19.7354,19.0473,18.2938,17.5640,16.9469,16.3938,15.8561,15.3720,14.9222,13.8295,14.3383,14.8684,15.3880,15.9866,16.6188,17.2998,18.0641,18.8518,19.6883,20.6215,21.6370,22.7858,24.0793,25.5123,27.1215,28.9045,30.8799,33.1436,35.9163,38.9865,42.6807,47.3416,52.8423,60.0399,69.2895,81.5672,99.3021,127.4084,182.1528,340.6816,819.1850,935.2603,487.2159,227.1861,150.9577,113.9776,91.8951,77.4871,67.1041,58.6058,51.7074,46.8509,42.8656,39.5580,36.6178,34.0679,31.8789,29.9777,28.3432,26.8393,25.4831,24.2634,23.1709,22.1482,21.2714,20.5004,19.7135,18.9858,18.3215,17.7286,17.1838,16.6493,16.1307,14.8359,15.2367,15.7327,16.2589,16.8301,17.4626,18.1167,18.8103,19.5675,20.3587,21.2497,22.2677,23.3441,24.5315,25.8927,27.4765,29.1208,30.9646,33.1772,35.7016,38.6650,42.1568,46.3615,51.6390,58.3175,66.6786,78.5653,95.1129,120.0580,164.8956,285.1250,818.5031,965.1324,468.2851,216.6348,143.2331,107.3725,86.3108,72.3148,62.2067,54.2800,47.9390,43.2047,39.2729,35.9848,33.2047,30.8138,28.7239,26.8587,25.2418,23.8660,22.6096,21.4299,20.3604,19.4245,18.5753,17.7356,16.9709,16.3060,15.6893,15.1131,14.5735,14.0379,13.5732,13.2530,13.6716,14.0985,14.5712,15.1266,15.7150,16.3070,16.9592,17.6534,18.4634,19.2678,20.1555,21.2227,22.3393,23.5825,25.0037,26.5395,28.3321,30.3869,32.6967,35.4437,38.6433,42.6994,47.4419,53.5620,61.6231,72.1583,87.4821,110.8734,152.3562,250.4763,799.6356,950.3230,438.3122,205.6013,135.9403,101.8990,81.6462,68.4304,59.0482,51.7412,45.5958,41.1050,37.4858,34.3748,31.8086,29.5546,27.5479,25.8915,24.4380,23.0636,21.8550,20.7800,19.8060,18.9161,18.0480,17.2912,16.6198,15.9400,15.4162,14.9622,14.4298,13.8519,13.3542,11.6619,12.0189,12.4811,12.9872,13.4351,13.8898,14.5625,15.2697,16.0194,16.6203,17.1751,18.1658,19.2369,20.2902,21.4655,22.8488,24.3402,26.0096,28.0089,30.2690,32.7984,35.8306,39.7142,44.3137,50.2125,57.9218,68.2648,83.0161,105.3699,145.7384,239.8409,755.0489,904.4475,420.1732,190.9508,127.6674,96.3712,78.1101,65.7176,56.4694,49.3625,43.9797,39.8585,36.2857,33.4196,30.9269,28.8149,27.0128,25.4223,23.9545,22.6509,21.5483,20.5187,19.5406,18.7782,18.1432,17.3925,16.6711,16.0727,15.5270,14.9898,14.4977,14.0126,13.4255,11.1833,11.6094,12.0586,12.3190,12.7531,13.2347,13.6906,14.2063,14.8855,15.3109,15.8873,16.9144,17.7510,18.5646,19.5493,20.7992,22.1695,23.6703,25.1966,26.9839,29.3729,31.9732,35.1058,39.0418,44.4162,51.1278,59.8474,72.1379,91.1035,125.4397,217.1388,638.4622,741.6737,344.6844,159.7294,107.1643,81.0332,64.6547,54.0688,46.7312,40.9386,36.0037,32.5155,29.5383,26.9734,24.8637,23.0487,21.4704,20.1999,19.0490,17.9176,16.9067,15.9852,15.2371,14.5207,13.8029,13.1494,12.7268,12.2541,11.6991,11.3518,11.0568,10.4941,10.1501,11.0664,11.1180,11.4125,11.9929,12.5621,12.9574,13.3002,13.7760,14.4882,15.2253,16.0089,16.7632,17.6576,18.6692,19.6183,20.7595,21.7808,23.1886,25.0451,27.0042,29.3333,32.0937,35.2654,39.2274,44.6076,51.3403,60.1858,72.7334,91.8671,127.6678,207.4503,625.3037,760.5628,372.2943,170.7393,112.5633,84.1673,67.7722,56.8183,49.0675,42.9459,37.7178,34.0658,30.9913,28.4460,26.3826,24.4937,22.8009,21.4779,20.3343,19.1716,18.1103,17.2299,16.3936,15.6962,14.9870,14.3604,13.8756,13.3362,12.8080,12.3272,11.8956,11.4917,11.0962,10.4993,10.8078,11.3329,11.7670,12.1374,12.6183,13.1816,13.7405,14.3568,14.9736,15.6249,16.4510,17.3861,18.3363,19.3766,20.5723,21.8812,23.3221,25.0497,27.0730,29.5289,32.3580,35.6595,39.7605,44.9579,51.8126,61.2418,73.8861,93.2919,130.0381,207.5592,656.8245,761.2550,341.8921,174.7489,116.5417,87.4521,70.4582,59.1537,51.2403,44.7913,39.5070,35.7668,32.6248,29.9697,27.7419,25.8866,24.1903,22.6569,21.4057,20.3297,19.3157,18.3964,17.5446,16.7767,16.0441,15.4682,14.8987,14.3401,13.8872,13.4215,13.0116,12.5606,12.1508,12.4715,12.8141,13.3789,13.8065,14.0927,14.5964,15.2377,15.8366,16.5775,17.2772,17.8654,18.6104,19.4611,20.5215,21.7529,23.0535,24.3694,25.8780,27.7297,29.4812,31.9916,35.1895,38.6993,43.0796,48.6957,56.0629,65.2300,78.4285,99.1365,135.0060,220.9018,692.5717,848.8105,408.6462,179.6849,119.2994,89.6040,71.5520,59.9864,51.9283,45.0699,39.7777,35.8595,32.4943,29.7922,27.4838,25.4569,23.6634,22.0706,20.6863,19.6773,18.6892,17.6077,16.6980,15.9882,15.3848,14.6865,14.0211,13.4884,12.9754,12.4477,12.0786,11.6840,11.1068,11.2164,11.6070,12.0872,12.4011,12.7008,13.3083,13.9397,14.3207,14.6461,15.8159,16.7052,16.8478,17.8958,19.1933,20.1890,21.3303,22.7225,24.3551,25.9777,27.8220,30.0098,32.8485,36.3391,40.2673,45.5216,52.5368,61.8861,74.7045,94.1195,129.9997,212.0262,648.2537,802.1567,394.9610,171.7859,113.9142,85.5815,68.3145,56.9964,49.2709,43.2559,38.3700,34.6968,31.5231,28.5861,25.9307,24.2238,23.0715,22.0673,20.9235,19.4960,18.2959,17.2878,16.3845,15.8444,15.3274,14.5262,13.8121,13.2379,12.8230,12.3288,11.7742,11.5180,11.1958,11.1491,11.5302,11.9805,12.4260,12.8751,13.3389,13.8741,14.4345,15.0577,15.8617,16.6403,17.4467,18.4200,19.4516,20.5730,21.8630,23.2901,24.7887,26.5648,28.8496,31.4611,34.4239,37.9484,42.2703,47.8664,55.0643,64.8771,78.5414,100.2797,138.9768,228.6318,685.6275,844.3435,417.0855,182.5439,123.0215,93.2701,75.0134,62.7574,54.3371,47.6650,42.2670,38.1958,34.9246,32.1590,29.6075,27.6995,25.9420,24.3154,22.9551,21.6875,20.6412,19.6805,18.8042,17.9505,17.1815,16.5038,15.9233,15.4430,14.8547,14.2549,13.9053,13.4785,13.0204,12.3804,12.7642,13.1619,13.5938,14.0682,14.5898,15.1690,15.7466,16.3576,17.0427,17.8180,18.6565,19.5645,20.5744,21.6992,23.0082,24.3910,26.0030,27.9624,29.8808,32.3625,35.6008,39.0371,43.3126,48.9574,56.1112,65.9310,80.2340,103.2063,142.2692,204.3992,714.8031,872.7234,390.3251,180.8947,120.2038,90.6085,72.4211,60.3470,52.2321,45.6243,40.2209,36.3394,33.0943,30.2979,27.9381,25.9151,24.1846,22.7206,21.3387,20.0695,19.0125,18.0751,17.2072,16.4026,15.6024,14.9043,14.3375,13.8002,13.2587,12.7434,12.1808,11.7625,11.4839,11.2078,11.5444,11.9130,12.3083,12.7938,13.2655,13.7413,14.3080,14.8938,15.5353,16.2350,17.0021,17.8803,18.8146,19.8578,21.0630,22.3134,23.8139,25.5119,27.5429,29.8964,32.5632,35.9268,39.8797,44.9971,51.6582,60.5578,73.2074,92.5872,126.7138,226.8309,676.9176,787.9251,368.2527,170.3151,113.4347,85.7711,68.6346,57.1638,49.4819,43.2259,38.0045,34.2207,31.1149,28.6322,26.4933,24.5330,22.9206,21.5561,20.3002,19.1423,18.1392,17.2275,16.3955,15.6462,15.0557,14.3984,13.7471,13.2415,12.7470,12.2640,11.8596,11.4557,11.0390,9.9673,10.2612,10.6704,11.1049,11.4974,11.9321,12.4362,13.0025,13.5576,14.1545,14.8700,15.6280,16.4646,17.3903,18.4088,19.5837,20.8110,22.2451,23.9767,25.9465,28.1395,30.7883,34.0836,37.9558,43.2317,49.5989,58.4816,71.3675,90.5690,124.8097,182.0994,639.6840,794.4364,367.0019,168.5343,111.9655,84.1709,67.8098,57.0018,49.2960,42.9838,37.9487,34.5126,31.6309,28.9830,26.8733,25.1510,23.4329,22.0012,20.8288,19.7175,18.7428,17.8767,17.0488,16.3884,15.7345,15.0383,14.4367,13.9360,13.5383,13.0998,12.6456,12.1996,11.8114,10.6450,10.9268,11.3032,11.6888,12.0746,12.5207,12.9975,13.4849,13.9640,14.5446,15.1779,15.9065,16.7661,17.6242,18.6050,19.7285,20.8664,22.1449,23.7247,25.6262,27.7635,30.2256,33.2596,36.9089,41.4659,47.4427,55.9180,67.4919,85.7640,118.8725,197.7409,632.9701,744.2044,335.0767,156.3495,104.2831,78.5115,62.0716,51.4313,44.7153,39.2264,34.5254,31.0485,28.2635,25.9969,23.8890,21.9702,20.5090,19.2145,18.0855,17.1363,16.1884,15.3327,14.5754,13.8900,13.2961,12.7424,12.1950,11.6897,11.2075,10.7094,10.4502,10.1548,9.6943,9.9461,10.2246,10.5066,10.8744,11.2956,11.6912,12.0752,12.6035,13.2056,13.7932,14.3556,15.0184,15.8031,16.6369,17.6160,18.7158,19.8639,21.1226,22.6084,24.3846,26.4463,28.8956,31.9548,35.4516,40.1651,46.4236,53.7569,65.3817,83.8778,115.8649,189.5487,565.3698,678.9570,327.1008,150.5822,100.4668,76.0362,60.9614,50.5193,43.6494,38.1685,33.6676,30.4077,27.8549,25.5445,23.6546,22.0011,20.4454,19.1673,18.0083,17.0410,16.1623,15.3669,14.6428,13.9530,13.2936,12.7338,12.2831,11.8442,11.4203,10.9896,10.5768,10.2343,9.9563
